match_id,blue_win,blueChampionKill,blueFirstBlood,blueTowerKill,blueInhibitorKill,blueBaronKill,blueRiftHeraldKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,redChampionKill,redFirstBlood,redTowerKill,redInhibitorKill,redBaronKill,redRiftHeraldKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidgrubKill,blueAtakhanKill,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidgrubKill,redAtakhanKill,redDragonChemtech_DragonKill,redDragonEarth_DragonKill,blueDragonHextech_DragonKill,redDragonHextech_DragonKill,blue1_championId,blue1_position,blue2_championId,blue2_position,blue3_championId,blue3_position,blue4_championId,blue4_position,blue5_championId,blue5_position,red1_championId,red1_position,red2_championId,red2_position,red3_championId,red3_position,red4_championId,red4_position,red5_championId,red5_position,redDragonWater_DragonKill,blueDragonFire_DragonKill,blueDragonChemtech_DragonKill,redDragonAir_DragonKill,blueDragonWater_DragonKill,redDragonFire_DragonKill,blueDragonEarth_DragonKill,blueDragonAir_DragonKill,redDragonElder_DragonKill,blueDragonElder_DragonKill,blueTeamChampions,redTeamChampions
KR_7560406746,TRUE,20,TRUE,3,0,0,0,33122,422,87,9.8,7,FALSE,0,0,0,0,24702,347,88,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,TOP,154,JUNGLE,268,MIDDLE,81,BOTTOM,555,UTILITY,68,TOP,113,JUNGLE,13,MIDDLE,110,BOTTOM,53,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7560361123,TRUE,26,TRUE,11,3,0,1,62434,733,253,15.6,20,FALSE,2,0,1,0,56283,774,168,15.4,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,150,TOP,30,JUNGLE,126,MIDDLE,18,BOTTOM,78,UTILITY,67,TOP,64,JUNGLE,34,MIDDLE,42,BOTTOM,526,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7560315139,FALSE,5,TRUE,0,0,0,0,28848,444,120,10.4,19,FALSE,6,0,0,1,41169,502,128,11.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,TOP,238,JUNGLE,910,MIDDLE,42,BOTTOM,497,UTILITY,164,TOP,30,JUNGLE,18,MIDDLE,51,BOTTOM,78,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7560228410,TRUE,20,TRUE,8,1,1,0,64100,847,286,16.6,18,FALSE,2,0,0,0,56044,825,186,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126,TOP,254,JUNGLE,142,MIDDLE,429,BOTTOM,518,UTILITY,897,TOP,64,JUNGLE,800,MIDDLE,110,BOTTOM,78,UTILITY,0,0,0,0,0,0,1,2,0,0,0,0
KR_7560159004,FALSE,9,FALSE,1,0,0,0,33647,541,117,10.8,16,TRUE,4,0,0,1,41224,564,140,12.2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,24,TOP,104,JUNGLE,101,MIDDLE,81,BOTTOM,98,UTILITY,114,TOP,203,JUNGLE,4,MIDDLE,800,BOTTOM,555,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7559499174,TRUE,40,TRUE,8,1,1,1,62416,634,188,15.6,31,FALSE,3,0,0,0,53884,603,136,14,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,43,TOP,799,JUNGLE,8,MIDDLE,145,BOTTOM,164,UTILITY,68,TOP,62,JUNGLE,9,MIDDLE,81,BOTTOM,555,UTILITY,1,0,0,1,0,0,0,0,0,0,0,0
KR_7559268924,TRUE,35,TRUE,8,2,1,1,58258,651,170,15.4,17,FALSE,3,0,0,0,48342,627,160,13.8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117,TOP,203,JUNGLE,134,MIDDLE,81,BOTTOM,78,UTILITY,150,TOP,876,JUNGLE,91,MIDDLE,202,BOTTOM,43,UTILITY,0,0,0,0,0,0,1,0,0,0,0,0
KR_7558217181,FALSE,15,FALSE,0,0,0,0,34308,453,86,11,28,TRUE,6,0,0,0,46174,527,161,12.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,150,TOP,234,JUNGLE,893,MIDDLE,202,BOTTOM,432,UTILITY,67,TOP,143,JUNGLE,126,MIDDLE,115,BOTTOM,555,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7558201342,FALSE,5,FALSE,0,0,0,0,23618,360,67,9,21,TRUE,3,0,0,0,35203,424,117,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,TOP,427,JUNGLE,42,MIDDLE,22,BOTTOM,89,UTILITY,114,TOP,234,JUNGLE,893,MIDDLE,119,BOTTOM,555,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7558163441,TRUE,31,TRUE,11,2,1,1,63719,758,222,16.4,19,FALSE,1,0,0,0,53530,764,168,14.4,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,TOP,876,JUNGLE,777,MIDDLE,42,BOTTOM,78,UTILITY,266,TOP,76,JUNGLE,126,MIDDLE,119,BOTTOM,111,UTILITY,0,0,0,1,2,1,0,0,0,0,0,0
KR_7558128527,TRUE,45,FALSE,10,1,1,1,64455,640,204,16.2,22,TRUE,3,0,0,0,53031,611,190,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,234,JUNGLE,7,MIDDLE,202,BOTTOM,78,UTILITY,238,TOP,254,JUNGLE,893,MIDDLE,22,BOTTOM,526,UTILITY,0,1,0,0,1,0,0,1,0,0,0,0
KR_7557736164,TRUE,19,TRUE,3,0,0,0,34219,444,128,10.2,8,FALSE,0,0,0,0,23397,301,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,TOP,122,JUNGLE,39,MIDDLE,30,BOTTOM,16,UTILITY,78,TOP,245,JUNGLE,799,MIDDLE,222,BOTTOM,117,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7557685383,TRUE,51,FALSE,9,2,1,1,69080,681,211,16.6,23,TRUE,4,0,0,0,57626,688,188,14.6,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2,1,80,TOP,234,JUNGLE,13,MIDDLE,202,BOTTOM,43,UTILITY,2,TOP,64,JUNGLE,268,MIDDLE,51,BOTTOM,60,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7557551883,FALSE,39,TRUE,2,0,1,0,61851,683,159,15.8,44,FALSE,11,3,0,1,68440,650,236,16.8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,68,TOP,238,JUNGLE,163,MIDDLE,81,BOTTOM,78,UTILITY,133,MIDDLE,143,JUNGLE,39,TOP,18,BOTTOM,412,UTILITY,0,0,0,1,0,0,1,0,0,0,0,0
KR_7557190684,FALSE,23,TRUE,3,0,0,0,52853,709,152,14.4,36,FALSE,10,2,1,1,66380,779,214,16.6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,106,TOP,154,JUNGLE,268,MIDDLE,81,BOTTOM,43,UTILITY,41,TOP,122,JUNGLE,163,MIDDLE,145,BOTTOM,79,UTILITY,2,0,0,0,0,0,0,1,0,0,0,0
KR_7557167187,TRUE,24,TRUE,5,0,0,0,36163,394,104,10.2,4,FALSE,0,0,0,0,22618,337,76,8.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,TOP,121,JUNGLE,893,MIDDLE,81,BOTTOM,518,UTILITY,150,TOP,5,JUNGLE,3,MIDDLE,22,BOTTOM,101,UTILITY,0,0,0,0,0,0,1,1,0,0,0,0
KR_7557102804,FALSE,29,FALSE,6,1,1,1,59538,711,203,15.6,26,TRUE,10,2,0,0,62426,812,186,16,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,122,TOP,245,JUNGLE,43,UTILITY,42,BOTTOM,777,MIDDLE,24,TOP,143,JUNGLE,268,MIDDLE,110,BOTTOM,78,UTILITY,0,1,1,0,0,1,0,0,0,0,0,0
KR_7557071804,TRUE,10,FALSE,2,0,0,0,30459,438,116,10.6,6,TRUE,0,0,0,0,24956,393,87,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,64,JUNGLE,893,MIDDLE,910,BOTTOM,555,UTILITY,79,TOP,421,JUNGLE,91,MIDDLE,145,BOTTOM,526,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7557036266,TRUE,28,FALSE,5,0,0,1,43122,450,141,12,18,TRUE,2,0,0,0,38678,470,133,11.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,TOP,421,JUNGLE,91,MIDDLE,222,BOTTOM,412,UTILITY,3,TOP,76,JUNGLE,80,MIDDLE,21,BOTTOM,78,UTILITY,0,1,0,0,1,0,0,0,0,0,0,0
KR_7556934603,FALSE,10,FALSE,0,0,0,0,29685,412,101,10.2,24,TRUE,4,0,0,1,40326,474,146,11.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,TOP,254,JUNGLE,134,MIDDLE,81,BOTTOM,89,UTILITY,62,TOP,64,JUNGLE,245,MIDDLE,145,BOTTOM,518,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7556894816,FALSE,7,FALSE,0,0,0,0,27380,422,94,9.8,19,TRUE,3,0,0,0,35202,461,108,10.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,TOP,11,JUNGLE,61,MIDDLE,110,BOTTOM,80,UTILITY,126,TOP,234,JUNGLE,4,MIDDLE,18,BOTTOM,60,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7556833771,TRUE,47,TRUE,10,2,1,1,70192,710,229,17.2,22,FALSE,5,0,0,0,66137,817,185,15.6,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,68,TOP,80,JUNGLE,7,MIDDLE,18,BOTTOM,78,UTILITY,799,TOP,234,JUNGLE,112,MIDDLE,119,BOTTOM,12,UTILITY,0,0,1,0,0,1,1,0,0,0,0,0
KR_7556648745,TRUE,36,TRUE,8,1,0,1,52486,558,136,13.2,19,FALSE,3,0,0,0,42110,525,144,12.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,TOP,64,JUNGLE,517,MIDDLE,18,BOTTOM,518,UTILITY,120,JUNGLE,68,TOP,39,MIDDLE,81,BOTTOM,89,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7556614354,TRUE,35,FALSE,9,1,1,0,65415,739,173,16.4,25,TRUE,6,0,0,1,58233,708,181,14.8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266,TOP,60,JUNGLE,245,MIDDLE,523,BOTTOM,117,UTILITY,79,TOP,234,JUNGLE,3,MIDDLE,222,BOTTOM,412,UTILITY,0,0,0,0,0,1,1,1,0,0,0,0
KR_7556583769,TRUE,30,TRUE,4,0,1,1,53692,615,189,14.4,19,FALSE,5,0,0,0,49738,651,166,13.6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,799,TOP,254,JUNGLE,3,MIDDLE,18,BOTTOM,526,UTILITY,79,TOP,64,JUNGLE,126,MIDDLE,42,BOTTOM,517,UTILITY,0,0,0,1,0,1,0,0,0,0,0,0
KR_7556517726,FALSE,27,TRUE,3,0,0,1,59040,779,145,15,39,FALSE,8,1,1,0,69763,748,244,16.8,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,8,TOP,62,JUNGLE,142,MIDDLE,42,BOTTOM,43,UTILITY,799,TOP,163,JUNGLE,64,MIDDLE,81,BOTTOM,555,UTILITY,2,0,0,0,0,0,0,1,0,0,0,0
KR_7556499292,FALSE,40,TRUE,4,1,0,0,61127,557,161,15.4,51,FALSE,10,2,1,1,72469,610,226,16.6,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,897,TOP,5,JUNGLE,50,MIDDLE,110,BOTTOM,888,UTILITY,777,TOP,254,JUNGLE,7,MIDDLE,29,BOTTOM,497,UTILITY,0,1,0,0,0,0,0,1,1,0,0,0
KR_7556262165,TRUE,21,TRUE,4,0,0,0,34817,429,124,10.4,4,FALSE,0,0,0,0,21652,299,100,8.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,114,MIDDLE,254,JUNGLE,893,TOP,22,BOTTOM,518,UTILITY,19,TOP,64,JUNGLE,517,MIDDLE,81,BOTTOM,53,UTILITY,0,0,0,0,0,0,0,1,0,0,0,0
KR_7556221042,FALSE,9,TRUE,1,0,0,0,27468,370,112,9.6,15,FALSE,3,0,0,0,33723,453,99,10.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,126,TOP,887,JUNGLE,246,MIDDLE,110,BOTTOM,350,UTILITY,78,TOP,83,JUNGLE,13,MIDDLE,222,BOTTOM,80,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7556193399,TRUE,38,TRUE,9,1,0,1,51794,507,154,13,20,FALSE,1,0,0,0,40117,492,99,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,TOP,122,JUNGLE,517,MIDDLE,42,BOTTOM,60,UTILITY,150,TOP,887,JUNGLE,799,MIDDLE,18,BOTTOM,117,UTILITY,0,1,1,0,0,0,0,0,0,0,0,0
KR_7556162526,TRUE,28,FALSE,5,0,0,0,50240,616,181,14.2,17,TRUE,2,0,0,1,43624,586,129,12.6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,TOP,79,JUNGLE,777,MIDDLE,81,BOTTOM,78,UTILITY,8,TOP,64,JUNGLE,91,MIDDLE,18,BOTTOM,235,UTILITY,0,1,1,1,0,0,0,0,0,0,0,0
KR_7556125278,FALSE,38,FALSE,5,0,0,1,58564,648,223,14.6,34,TRUE,8,1,1,0,60999,669,146,15.6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,799,TOP,238,JUNGLE,86,MIDDLE,81,BOTTOM,432,UTILITY,8,MIDDLE,254,JUNGLE,39,TOP,18,BOTTOM,40,UTILITY,0,1,0,0,1,0,0,0,0,0,0,0
KR_7556076878,FALSE,12,FALSE,1,0,0,1,40580,522,126,12,34,TRUE,9,2,0,0,53192,599,203,14.8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,34,TOP,254,JUNGLE,55,MIDDLE,221,BOTTOM,40,UTILITY,19,TOP,234,JUNGLE,268,MIDDLE,110,BOTTOM,555,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7555993514,FALSE,16,FALSE,3,0,0,0,49651,634,170,13.4,31,TRUE,5,0,0,1,57904,672,209,15.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,876,JUNGLE,516,TOP,246,MIDDLE,110,BOTTOM,235,UTILITY,8,TOP,203,JUNGLE,91,MIDDLE,145,BOTTOM,78,UTILITY,2,0,0,0,0,0,0,0,0,0,0,0
KR_7555932466,FALSE,27,TRUE,6,0,0,0,59193,676,187,14.2,43,FALSE,9,2,1,1,64383,610,190,16.2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,75,TOP,104,JUNGLE,91,MIDDLE,101,BOTTOM,111,UTILITY,126,TOP,72,JUNGLE,55,MIDDLE,18,BOTTOM,526,UTILITY,0,0,0,2,1,0,0,0,0,0,0,0
KR_7555870820,FALSE,31,TRUE,6,0,0,0,57500,676,215,15,31,FALSE,7,1,1,1,58486,678,153,15.6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,68,TOP,104,JUNGLE,799,MIDDLE,81,BOTTOM,235,UTILITY,516,TOP,203,JUNGLE,517,MIDDLE,202,BOTTOM,43,UTILITY,1,0,1,0,0,0,0,1,0,0,0,0
KR_7555808121,FALSE,38,FALSE,6,1,2,1,81742,918,271,17.6,47,TRUE,7,1,1,0,88231,1046,240,17.4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,2,31,TOP,83,JUNGLE,14,MIDDLE,18,BOTTOM,412,UTILITY,887,TOP,78,JUNGLE,266,MIDDLE,145,BOTTOM,555,UTILITY,1,0,0,0,0,0,1,0,0,0,0,0
KR_7555675920,FALSE,12,TRUE,2,0,0,0,34412,453,113,10.6,24,FALSE,3,0,0,1,39194,417,149,11.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,799,TOP,143,JUNGLE,238,MIDDLE,51,BOTTOM,235,UTILITY,19,TOP,234,JUNGLE,79,MIDDLE,202,BOTTOM,37,UTILITY,0,0,0,0,1,0,0,0,0,0,0,0
KR_7555614398,TRUE,30,TRUE,8,1,0,1,47749,533,142,12.8,16,FALSE,1,0,0,0,36815,475,103,11.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,TOP,64,JUNGLE,115,MIDDLE,22,BOTTOM,518,UTILITY,24,TOP,427,JUNGLE,42,MIDDLE,81,BOTTOM,53,UTILITY,0,1,0,0,0,0,0,1,0,0,0,0
KR_7555589309,TRUE,31,TRUE,3,0,0,1,39687,404,143,12,11,FALSE,1,0,0,0,32361,459,108,10.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,TOP,245,JUNGLE,246,MIDDLE,42,BOTTOM,40,UTILITY,126,TOP,76,JUNGLE,61,MIDDLE,202,BOTTOM,89,UTILITY,0,0,0,0,1,1,0,0,0,0,0,0
KR_7555559783,TRUE,36,TRUE,9,1,0,1,47123,465,151,12.2,14,FALSE,0,0,0,0,36257,464,104,11.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,TOP,122,JUNGLE,142,MIDDLE,18,BOTTOM,555,UTILITY,58,TOP,154,JUNGLE,91,MIDDLE,523,BOTTOM,497,UTILITY,0,0,1,0,0,0,0,1,0,0,0,0
KR_7555544490,TRUE,20,FALSE,1,0,0,0,29941,372,118,9.8,7,TRUE,1,0,0,0,26782,354,102,9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,TOP,64,JUNGLE,43,MIDDLE,901,BOTTOM,78,UTILITY,17,TOP,122,JUNGLE,18,MIDDLE,115,BOTTOM,60,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7555518874,FALSE,17,TRUE,3,0,0,0,40902,521,139,12.2,28,FALSE,4,0,0,1,46458,544,140,13.6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,TOP,143,JUNGLE,3,MIDDLE,22,BOTTOM,201,UTILITY,14,TOP,104,JUNGLE,517,MIDDLE,81,BOTTOM,80,UTILITY,1,0,0,1,0,1,0,0,0,0,0,0
KR_7532673685,TRUE,31,FALSE,6,0,0,1,44576,503,111,12.4,12,TRUE,1,0,0,0,37293,525,141,11.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,TOP,9,JUNGLE,91,MIDDLE,22,BOTTOM,555,UTILITY,799,TOP,143,JUNGLE,157,MIDDLE,51,BOTTOM,432,UTILITY,0,0,0,0,1,0,1,0,0,0,0,0
KR_7531803527,TRUE,36,TRUE,9,1,1,0,72025,856,238,16.8,32,FALSE,4,0,0,1,61635,810,186,15.8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,69,TOP,104,JUNGLE,221,MIDDLE,18,BOTTOM,85,UTILITY,893,TOP,76,JUNGLE,42,MIDDLE,22,BOTTOM,78,UTILITY,0,0,0,0,1,0,1,0,0,0,0,0
KR_7531712827,FALSE,10,FALSE,1,0,0,1,37133,516,122,11.6,30,TRUE,5,0,0,0,47081,548,149,12.8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,86,TOP,5,JUNGLE,142,MIDDLE,221,BOTTOM,497,UTILITY,27,TOP,64,JUNGLE,893,MIDDLE,42,BOTTOM,60,UTILITY,0,0,0,0,1,1,0,0,0,0,0,0
KR_7531570097,FALSE,3,TRUE,0,0,0,0,22821,370,83,9.2,13,FALSE,2,0,0,0,31606,421,122,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,TOP,234,JUNGLE,799,MIDDLE,81,BOTTOM,432,UTILITY,58,TOP,64,JUNGLE,517,MIDDLE,18,BOTTOM,1,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7531237771,TRUE,35,TRUE,10,2,0,1,59331,649,163,15,21,FALSE,2,0,0,0,50040,681,158,14,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133,TOP,72,JUNGLE,893,MIDDLE,18,BOTTOM,44,UTILITY,69,TOP,64,JUNGLE,103,MIDDLE,110,BOTTOM,80,UTILITY,1,0,1,0,0,0,1,0,0,0,0,0
KR_7531209530,FALSE,15,FALSE,2,0,0,0,38902,537,118,12.2,22,TRUE,7,1,0,1,47394,592,168,13,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,TOP,64,JUNGLE,3,MIDDLE,81,BOTTOM,43,UTILITY,101,MIDDLE,234,JUNGLE,150,TOP,22,BOTTOM,117,UTILITY,0,0,0,0,0,1,0,1,0,0,0,0
KR_7531181118,TRUE,42,FALSE,8,1,0,1,59799,589,162,14.4,26,TRUE,4,0,0,0,54193,621,160,14.4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,79,TOP,233,JUNGLE,127,MIDDLE,145,BOTTOM,80,UTILITY,126,TOP,200,JUNGLE,7,MIDDLE,429,BOTTOM,60,UTILITY,0,2,0,0,0,0,0,0,0,0,0,0
KR_7530616193,TRUE,42,TRUE,10,1,1,1,63106,691,211,16.2,20,FALSE,1,0,0,0,52612,689,167,14,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,106,TOP,120,JUNGLE,246,MIDDLE,800,BOTTOM,526,UTILITY,85,TOP,80,JUNGLE,4,MIDDLE,119,BOTTOM,517,UTILITY,1,0,1,1,0,0,0,0,0,0,0,0
KR_7529872626,TRUE,29,FALSE,8,1,1,1,58491,688,170,15.2,21,TRUE,3,0,0,0,52084,692,213,14,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,114,TOP,254,JUNGLE,517,MIDDLE,145,BOTTOM,518,UTILITY,150,TOP,245,JUNGLE,126,MIDDLE,21,BOTTOM,98,UTILITY,1,0,0,0,0,0,0,1,0,0,0,0
KR_7529831459,FALSE,25,FALSE,3,0,0,0,49822,633,149,13.4,40,TRUE,7,1,0,1,61162,643,210,15.6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,23,TOP,76,JUNGLE,90,MIDDLE,21,BOTTOM,3,UTILITY,114,TOP,104,JUNGLE,13,MIDDLE,202,BOTTOM,60,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7529785971,FALSE,13,TRUE,1,0,0,0,29874,417,107,10,18,FALSE,1,0,0,0,33488,442,103,10.6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,36,TOP,876,JUNGLE,58,MIDDLE,81,BOTTOM,12,UTILITY,114,TOP,200,JUNGLE,245,MIDDLE,110,BOTTOM,235,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
KR_7529740761,FALSE,19,TRUE,2,0,0,1,44552,603,146,12.4,21,FALSE,2,0,0,0,47247,582,146,13.6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,897,TOP,120,JUNGLE,517,MIDDLE,145,BOTTOM,107,UTILITY,799,TOP,200,JUNGLE,4,MIDDLE,221,BOTTOM,80,UTILITY,2,0,0,0,0,1,0,0,0,0,0,0
KR_7529701597,FALSE,9,FALSE,0,0,0,0,25545,349,45,9,30,TRUE,5,0,0,0,37453,395,142,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,TOP,120,JUNGLE,8,MIDDLE,110,BOTTOM,526,UTILITY,126,TOP,143,JUNGLE,39,MIDDLE,81,BOTTOM,43,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0
KR_7529622883,FALSE,24,FALSE,4,0,0,1,62963,786,217,15.4,35,TRUE,8,1,1,0,68421,761,170,16.4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,68,TOP,234,JUNGLE,42,MIDDLE,18,BOTTOM,117,UTILITY,799,TOP,60,JUNGLE,13,MIDDLE,429,BOTTOM,78,UTILITY,1,0,0,1,0,0,1,0,0,0,0,0
KR_7529536286,FALSE,2,FALSE,0,0,0,0,23889,391,116,9.4,16,TRUE,2,0,0,0,32593,458,124,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,64,TOP,120,JUNGLE,163,MIDDLE,22,BOTTOM,526,UTILITY,238,TOP,76,JUNGLE,777,MIDDLE,895,BOTTOM,517,UTILITY,0,0,0,0,0,1,0,0,0,0,0,0
KR_7529066746,TRUE,24,FALSE,4,0,0,0,37291,417,111,10.4,8,TRUE,1,0,0,0,26992,341,83,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,TOP,143,JUNGLE,3,MIDDLE,81,BOTTOM,80,UTILITY,27,TOP,254,JUNGLE,103,MIDDLE,51,BOTTOM,12,UTILITY,0,0,0,1,0,0,0,0,0,0,0,0
KR_7528901576,FALSE,11,TRUE,3,0,0,0,46796,687,135,13.6,30,FALSE,8,2,0,1,58612,738,210,15.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,2,13,TOP,875,MIDDLE,154,JUNGLE,51,BOTTOM,432,UTILITY,58,TOP,254,JUNGLE,61,MIDDLE,202,BOTTOM,43,UTILITY,1,0,0,0,0,0,0,0,0,0,0,0
